parent_uri,parent_label,child_uri,child_label,child_def
http://www.gamaizer.ai/cmo/skill/9433da85-70fa-4a25-8f96-71fa59dd1989,biologie,http://www.gamaizer.ai/cmo/skill/50d38d64-9ad7-42b9-be8f-d329c1422558,biologie médicale,La biologie médicale est une spécialité médicale mentionnée dans la directive 2005/36/CE.
http://www.gamaizer.ai/cmo/skill/1236128d-9bb4-4d94-bc1e-40fd14824280,médicaments,http://www.gamaizer.ai/cmo/skill/7ff46b5b-bdbe-4904-95b5-cb1b2e62a77f,médecine tropicale,La médecine tropicale est une spécialisation médicale mentionnée dans la directive 2005/36/CE.
http://www.gamaizer.ai/cmo/skill/20012caa-b63c-4cb9-b2b8-01a1cfdfc1d1,réfléchir rapidement,http://www.gamaizer.ai/cmo/skill/103770db-5ed7-4208-ac72-cf174dd677e9,accouchement,"Le processus de mise au monde d’un bébé, les symptômes et les signes du travail d’accouchement, l’expulsion du bébé et toutes les étapes et procédures y afférentes, y compris celles liées aux complications et naissances avant terme."
http://www.gamaizer.ai/cmo/skill/1236128d-9bb4-4d94-bc1e-40fd14824280,médicaments,http://www.gamaizer.ai/cmo/skill/bd960649-0b5b-4a92-a4de-d00f4c4aa3a5,pneumologie,La médecine respiratoire est une spécialité médicale mentionnée dans la directive 2005/36/CE.
http://www.gamaizer.ai/cmo/skill/1236128d-9bb4-4d94-bc1e-40fd14824280,médicaments,http://www.gamaizer.ai/cmo/skill/3d7dc568-4b88-4eab-97d8-2fde5cea3df0,thérapeutique appliquée relative aux médicaments,L’utilisation de médicaments et leur mode d’administration dans le traitement des maladies.
http://www.gamaizer.ai/cmo/skill/1236128d-9bb4-4d94-bc1e-40fd14824280,médicaments,http://www.gamaizer.ai/cmo/skill/e7468bc3-9f25-4c78-9077-4fd118afa4a4,médicaments d’automédication,Les médicaments qui peuvent être auto-administrés par des individus ayant des problèmes psychologiques ou physiques. Ce type de médicaments est vendu dans les supermarchés et les drogueries et ne nécessite pas de prescription médicale. Ces médicaments traitent généralement les problèmes de santé communs.
http://www.gamaizer.ai/cmo/skill/1236128d-9bb4-4d94-bc1e-40fd14824280,médicaments,http://www.gamaizer.ai/cmo/skill/104f5817-978e-419a-a32b-5b5ccfc0f3bb,médecine complémentaire et alternative,Les pratiques médicales qui ne font pas partie des soins de santé ordinaires.
http://www.gamaizer.ai/cmo/skill/1fe42b38-cd42-4fc7-ae77-14e4c9e96295,chinois,http://www.gamaizer.ai/cmo/skill/26f0eeee-512b-4357-84f7-17d11b16007e,médecine chinoise traditionnelle,"Théories de la pratique de la médecine chinoise traditionnelle qui mettent l’accent sur plusieurs pratiques mentales et corporelles, ainsi que sur la phytothérapie pour traiter ou prévenir divers problèmes de santé."
http://www.gamaizer.ai/cmo/skill/092,protection sociale,http://www.gamaizer.ai/cmo/skill/0920,protection sociale non définie,
http://www.gamaizer.ai/cmo/skill/092,protection sociale,http://www.gamaizer.ai/cmo/skill/0921,soins gérontologiques et aux adultes handicapés,"Care of the elderly and of disabled adults is the study of non-medical care of the elderly and disabled.
Programmes and qualifications with the following main content are classified here:
Care of the elderly
Non-medical care of disabled adults
Personal care of adults

=== Exclusions
Study of health care of the elderly and disabled is excluded from this detailed field and included in detailed field 0913 'Nursing and midwifery'."
http://www.gamaizer.ai/cmo/skill/092,protection sociale,http://www.gamaizer.ai/cmo/skill/0922,soins aux enfants et à la jeunesse,"Child care and youth services are the study of the development and non-medical care of children and youths. It includes the study of recreation and leisure activities as a social service for school children and young adults.
Programmes and qualifications with the following main content are classified here:
Child care
Child recreation programmes
Day care
Non-medical care of disabled children
Youth services
Youth worker programmes

=== Exclusions
Study of early childhood education in pre-schools is excluded from this detailed field and included in detailed field 0112 'Training for pre-school teachers'.
Study of health care of children is excluded from this detailed field and included in detailed field 0913 'Nursing and midwifery'."
http://www.gamaizer.ai/cmo/skill/092,protection sociale,http://www.gamaizer.ai/cmo/skill/0923,travail social et orientation,"Social work and counselling is the study of the welfare needs of communities, specific groups and individuals and the appropriate ways of meeting these needs. The focus is on social welfare with emphasis on social policy and practice.
Programmes and qualifications with the following main content are classified here:
Alcohol and drug abuse counselling
Alcohol, tobacco, drugs (knowledge about)
Crisis support
Family and marriage counselling
Mobbing and maltreatment (knowledge about)
Parole officer training
Probation officer training
Social policy
Social practice
Social theory (applied)
Social work (welfare)
Vocational counselling
Vocational guidance

=== Exclusions
Study of sociology and social science is excluded from this detailed field and included in detailed field 0314 'Sociology and cultural studies'.
Studies combining health care and social care (e.g. for old people) are excluded from this detailed field and included in detailed field 0913 'Nursing and midwifery'."
http://www.gamaizer.ai/cmo/skill/092,protection sociale,http://www.gamaizer.ai/cmo/skill/0929,protection sociale non classée ailleurs,
http://www.gamaizer.ai/cmo/skill/0921,soins gérontologiques et aux adultes handicapés,http://www.gamaizer.ai/cmo/skill/54411e8e-d62f-46d8-b87b-fce23f8e3bc8,soins aux personnes handicapées,"Les méthodes et pratiques spécifiques utilisées pour la prestation de soins aux personnes présentant un handicap physique, intellectuel et mental."
http://www.gamaizer.ai/cmo/skill/0921,soins gérontologiques et aux adultes handicapés,http://www.gamaizer.ai/cmo/skill/54a0974e-a8d1-4b2d-9dfa-e1da028a58e3,handicap visuel,Altération de la capacité de discerner et de traiter naturellement les images.
http://www.gamaizer.ai/cmo/skill/0921,soins gérontologiques et aux adultes handicapés,http://www.gamaizer.ai/cmo/skill/5d7a2896-fa02-4262-93a5-ecb4fbd95602,handicap auditif,Altération de la capacité de distinguer et de traiter naturellement les sons.
http://www.gamaizer.ai/cmo/skill/0921,soins gérontologiques et aux adultes handicapés,http://www.gamaizer.ai/cmo/skill/634865e0-2ec2-4b7f-bb7f-c196637f0f7b,besoins des adultes âgés,"Les besoins physiques, mentaux et sociaux des personnes âgées adultes."
http://www.gamaizer.ai/cmo/skill/0921,soins gérontologiques et aux adultes handicapés,http://www.gamaizer.ai/cmo/skill/6b28bb69-a6ef-42d4-84df-46e498f09297,types de handicap,"La nature et les types de handicap affectant les êtres humains, tels que les handicaps physiques, cognitifs, mentaux, sensoriels, émotionnels ou liés au développement, ainsi que les besoins spécifiques des personnes handicapées et leurs besoins en matière d’accès."
http://www.gamaizer.ai/cmo/skill/0921,soins gérontologiques et aux adultes handicapés,http://www.gamaizer.ai/cmo/skill/842d7168-c18e-46c4-b297-0e41ad04f4eb,handicap moteur,Altération de la capacité à se déplacer physiquement de manière naturelle.
http://www.gamaizer.ai/cmo/skill/0921,soins gérontologiques et aux adultes handicapés,http://www.gamaizer.ai/cmo/skill/8759c352-8b00-498f-985a-935f13e1b043,instruments d’assistance,Le domaine ayant pour objet les personnes qui ont besoin d’animaux d’assistance et le fonctionnement d’appareils et de technologies d’assistance.
http://www.gamaizer.ai/cmo/skill/0921,soins gérontologiques et aux adultes handicapés,http://www.gamaizer.ai/cmo/skill/ebec77ca-6d9d-4d90-9f65-f9d287a13286,retard de développement,Condition dans laquelle un enfant ou un adulte a besoin de plus de temps pour atteindre certaines étapes de développement que celui requis par la personne moyenne qui n’est pas affectée par un retard de développement.
http://www.gamaizer.ai/cmo/skill/0921,soins gérontologiques et aux adultes handicapés,http://www.gamaizer.ai/cmo/skill/f6d5f009-b188-45ef-98e0-18d700744892,stratégies de gestion des cas de maltraitance de personnes âgées,"L’éventail des stratégies et approches utilisées pour l’identification, l’éradication et la prévention des cas de maltraitance des personnes âgées. Cela suppose une compréhension des méthodes et des procédures utilisées pour reconnaître les cas de maltraitance de personnes âgées, les implications juridiques d’un comportement abusif; et les éventuelles activités d’intervention et de réhabilitation."
http://www.gamaizer.ai/cmo/skill/0922,soins aux enfants et à la jeunesse,http://www.gamaizer.ai/cmo/skill/2362e36f-04e1-44be-b278-ba18ede03d28,puériculture,"Les différentes pratiques de prise en charge des enfants âgés de moins d’un an, telles que les alimenter, les baigner, les apaiser et changer leurs couches."
http://www.gamaizer.ai/cmo/skill/0922,soins aux enfants et à la jeunesse,http://www.gamaizer.ai/cmo/skill/4e3db6d7-88b8-492d-89e5-a93d01c3e369,développement social,"Le processus d’apprentissage d’un enfant par l’interaction sociale. Parmi les différentes activités qu’il englobe, le développement social aide les enfants à acquérir et à renforcer leurs compétences d’apprentissage et à avoir des attitudes positives."
http://www.gamaizer.ai/cmo/skill/0922,soins aux enfants et à la jeunesse,http://www.gamaizer.ai/cmo/skill/518339db-bdfb-4d12-8d76-c065a7ca4364,procédures de phlébotomie en pédiatrie,"Les procédures de collecte de sang pédiatriques liées à l’âge et à la spécificité des enfants concernés, la manière d’interagir avec les enfants et leur famille pour les préparer à la procédure de collecte du sang et comment répondre à la phobie des enfants liée aux aiguilles."
http://www.gamaizer.ai/cmo/skill/0922,soins aux enfants et à la jeunesse,http://www.gamaizer.ai/cmo/skill/52047630-b880-4939-bb19-6700187af031,médecine de l’adolescence,"Les sujets liés à la période de développement des adolescents, tels que les maladies sexuellement transmissibles, la grossesse non désirée, la contraception, la toxicomanie, les troubles menstruels, l’acné, les troubles de l’alimentation."
http://www.gamaizer.ai/cmo/skill/1236128d-9bb4-4d94-bc1e-40fd14824280,médicaments,http://www.gamaizer.ai/cmo/skill/52047630-b880-4939-bb19-6700187af031,médecine de l’adolescence,"Les sujets liés à la période de développement des adolescents, tels que les maladies sexuellement transmissibles, la grossesse non désirée, la contraception, la toxicomanie, les troubles menstruels, l’acné, les troubles de l’alimentation."
http://www.gamaizer.ai/cmo/skill/0922,soins aux enfants et à la jeunesse,http://www.gamaizer.ai/cmo/skill/a6354281-5578-46ac-a9db-d179d9962b98,baby-sitting,Prise en charge temporaire d’un enfant pour une faible rémunération.
http://www.gamaizer.ai/cmo/skill/87de6e49-ca1c-42a4-8751-5ff0b991966b,négocier avec des parties prenantes,http://www.gamaizer.ai/cmo/skill/e121d5f2-4633-4c50-a349-a622b2a05f27,assurer la liaison avec les acteurs du secteur ferroviaire en ce qui concerne les enquêtes sur les accidents,Entretenir des liens avec les acteurs de l'industrie impliqués dans l'accident ou l'incident faisant l'objet de l'enquête. Tenir informées les parties de la moindre révélation.
http://www.gamaizer.ai/cmo/skill/57e6af87-8a6b-4ecb-88e5-7c80b582ddd7,utiliser des instruments et des équipements de précision,http://www.gamaizer.ai/cmo/skill/7d02180a-87d1-4e25-92e1-653309c173c4,faire fonctionner un appareil d’inspection optique automatisée,"Contrôler la qualité des circuits imprimés ou des composants montés en surface (CMS) assemblés à l’aide de l’appareil d’inspection optique automatisée. Au cours de chaque essai, des dizaines d’images sont capturées avec une caméra spéciale et comparées aux circuits imprimés assemblés précédents."
http://www.gamaizer.ai/cmo/skill/0a295163-3e17-47ad-99ac-2b507ce30adb,concevoir des systèmes et des produits,http://www.gamaizer.ai/cmo/skill/32c854c1-6f1f-4f1c-8e4c-368a68a10db3,élaborer des recettes ou des menus,"Combining innovative and creative ideas to come up with new recipes for food and beverage products and to create new menus.
Examples:
- compile cooking recipes
- create new food products
- develop new confectionery products"
http://www.gamaizer.ai/cmo/skill/0a295163-3e17-47ad-99ac-2b507ce30adb,concevoir des systèmes et des produits,http://www.gamaizer.ai/cmo/skill/39fa260c-4f85-48e3-83ce-e292e696c233,concevoir des systèmes ou équipements électriques ou électroniques,"Creating a plan or specification for the design and development of electrical, electronic or mechatronic systems, hardware, products, and components.
Examples:
- design circuit boards
- design microelectromechanical systems
- define firmware"
